NODE_L,NODE_R,MATCH_SCORE
F5AE6CBE256FFE72B59442933589A5F9,F780339C11258353907FDA290A851A47,6
F5AE6CBE256FFE72B59442933589A5F9,F789155473AF0B2BBF33E26B6143CCB6,6
F5AE6CBE256FFE72B59442933589A5F9,F79500A39BACE3826018985BA8EB6D5E,9
F5AE6CBE256FFE72B59442933589A5F9,F7A02AFFDAE9FE8FA99D2BF470323AF9,9
F5AE6CBE256FFE72B59442933589A5F9,F7B633BFCDFEDB1F399191E99983F9FD,9
F5AE6CBE256FFE72B59442933589A5F9,F7C9730EA52A1C9D88D2A8F61966ACAA,6
F5AE6CBE256FFE72B59442933589A5F9,F7D9D3ADBE34383D0F19C435B2CDD5DA,9
F5AE6CBE256FFE72B59442933589A5F9,F7E6456FD53E86517340C9AE01567D24,9
F5AE6CBE256FFE72B59442933589A5F9,F7EC870EED9EE208D1FA1CA7DB853F1F,6
F5AE6CBE256FFE72B59442933589A5F9,F8054509112485311630C086EA3D9D70,6
F5AE6CBE256FFE72B59442933589A5F9,F81DD3A466FB3A5FA03E930295F4D743,9
F5AE6CBE256FFE72B59442933589A5F9,F82303043B17C0251AC73200118AD659,6
F5AE6CBE256FFE72B59442933589A5F9,F82413EEE8CE2A559B385CDD3C88832F,9
F5AE6CBE256FFE72B59442933589A5F9,F833687892715E3B043025C03037ECED,9
F5AE6CBE256FFE72B59442933589A5F9,F84EF98539BC1487707901F5E362C6F2,9
F5AE6CBE256FFE72B59442933589A5F9,F854772076F979178863AC3A305B109B,6
F5AE6CBE256FFE72B59442933589A5F9,F86B6C1F236FA1CFB87AD66BA1796BE3,6
F5AE6CBE256FFE72B59442933589A5F9,F874A7C7B982017C7881B07571469E9D,9
F5AE6CBE256FFE72B59442933589A5F9,F876855B3F162CD53B989DCA2264C2CF,9
F5AE6CBE256FFE72B59442933589A5F9,F87D07C00A5A19533920D2DDA6B1AF81,9
F5AE6CBE256FFE72B59442933589A5F9,F8A486CBC7C47D094DC21B58C8833526,9
F5AE6CBE256FFE72B59442933589A5F9,F8B6C051C1BFAD8D706A5A7E18C94C8C,9
F5AE6CBE256FFE72B59442933589A5F9,F8E11B7E0498DF61849E17ABBDE06855,6
F5AE6CBE256FFE72B59442933589A5F9,F8F5A20964CA51AD92DB513FEF8B23E7,6
F5AE6CBE256FFE72B59442933589A5F9,F9095DCAC7B304B0FE1615E1F4CF4A92,6
F5AE6CBE256FFE72B59442933589A5F9,F90BE7DBF513FE3C53267DDD0C731784,9
F5AE6CBE256FFE72B59442933589A5F9,F91B31FE2923D5DEDD3209BBA39430D9,6
F5AE6CBE256FFE72B59442933589A5F9,F9206D8F3652F890EE3F07F9605F79A3,9
F5AE6CBE256FFE72B59442933589A5F9,F9319044D97A69619514CB98CDC14A14,9
F5AE6CBE256FFE72B59442933589A5F9,F935AD46268705CD52BE85B6A448EB4E,9
F5AE6CBE256FFE72B59442933589A5F9,F9432B3D03E08E6833C4BDDCCB76F53F,9
F5AE6CBE256FFE72B59442933589A5F9,F95E718D1DE9E674ACC6BD551884C632,9
F5AE6CBE256FFE72B59442933589A5F9,F95FB5679B057F099EBA7A0E324D4C42,6
F5AE6CBE256FFE72B59442933589A5F9,F9623351586F2B972168BAF2853E3AB6,9
F5AE6CBE256FFE72B59442933589A5F9,F96C0906E6B9AE354B69440C34A4D47C,6
F5AE6CBE256FFE72B59442933589A5F9,F96E763F7B36342E1104659C96B6691D,9
F5AE6CBE256FFE72B59442933589A5F9,F971C5A7E8055F2E6211ACBC4B22B21B,6
F5AE6CBE256FFE72B59442933589A5F9,F979DB9C9CBEE531A091F4153C16FF4B,6
F5AE6CBE256FFE72B59442933589A5F9,F9905B6C03729DE48C40399965B40FC6,9
F5AE6CBE256FFE72B59442933589A5F9,F992A01A3723D832751EB8C69C0C3552,9
F5AE6CBE256FFE72B59442933589A5F9,F997EC0CAB92ECFB09389B06329C28F0,9
F5AE6CBE256FFE72B59442933589A5F9,F998F99DB2EDEC1AE7AE34D9CCBC951B,9
F5AE6CBE256FFE72B59442933589A5F9,F9AA41C087930D030E792B76498C26E2,6
F5AE6CBE256FFE72B59442933589A5F9,F9AA42F415E7A5854EDA637004A46A2A,9
F5AE6CBE256FFE72B59442933589A5F9,F9AF508783624E958FAE3C79CFF2161E,9
F5AE6CBE256FFE72B59442933589A5F9,F9BB464EE4A1E5742B0508E7CF4CFF29,9
F5AE6CBE256FFE72B59442933589A5F9,F9E726822A9B82AD8EFAC830EF9373A6,6
F5AE6CBE256FFE72B59442933589A5F9,F9F267E5C4E44DC2CF751DF911533749,9
F5AE6CBE256FFE72B59442933589A5F9,F9F765217D2FD85CA9B12206B5178AB3,6
F5AE6CBE256FFE72B59442933589A5F9,F9FDD8F0A114295FAAD4B1788D0582C6,6
F5AE6CBE256FFE72B59442933589A5F9,FA08DB42ECB06F3262A6072DE5E50EC0,9
F5AE6CBE256FFE72B59442933589A5F9,FA1CFFC18071F4775F33B651CA7739F5,6
F5AE6CBE256FFE72B59442933589A5F9,FA31C89BDC863CF5C6FC05B3C4C34B0D,6
F5AE6CBE256FFE72B59442933589A5F9,FA328AB7F23BA40C000C711C9297CC09,9
F5AE6CBE256FFE72B59442933589A5F9,FA346740188FA74532B3044078E8BFB6,9
F5AE6CBE256FFE72B59442933589A5F9,FA584D72C22169C63BE0F4CAB2E36F7B,9
F5AE6CBE256FFE72B59442933589A5F9,FA8560638B112850647930DD80D175B9,9
F5AE6CBE256FFE72B59442933589A5F9,FAA4904CC1709420830C6E27EA7782A6,9
F5AE6CBE256FFE72B59442933589A5F9,FAC8DD805EAEADE90353956333BE3E30,9
F5AE6CBE256FFE72B59442933589A5F9,FACD76BCB6515B2D980AD8D35DC10372,9
F5AE6CBE256FFE72B59442933589A5F9,FAE26F7F85CB2DB5284C4CED288C2ABF,6
F5AE6CBE256FFE72B59442933589A5F9,FAE425999059FF15604B04CEA8E00DFD,6
F5AE6CBE256FFE72B59442933589A5F9,FB011C7AD94EAB10647B8DAEA6A0DB89,9
F5AE6CBE256FFE72B59442933589A5F9,FB0178688A55F0AA9267485C19F78C9F,6
F5AE6CBE256FFE72B59442933589A5F9,FB1F3A62A325E52ADA3BE640935B18B7,6
F5AE6CBE256FFE72B59442933589A5F9,FB437053CDD6C3739FB3D8CDF83C5F6C,9
F5AE6CBE256FFE72B59442933589A5F9,FB479EF88C957929C9F0B0FD5BBC894A,9
F5AE6CBE256FFE72B59442933589A5F9,FB69F31D9879A8BD6BFFFF51C86E6B5E,9
F5AE6CBE256FFE72B59442933589A5F9,FB7258307960256AF5A6CCBE36A828FB,9
F5AE6CBE256FFE72B59442933589A5F9,FB7DCF50A02A383ACDAC0592FE98DE52,6
F5AE6CBE256FFE72B59442933589A5F9,FB93D2DAD532A401A91C167F212AD9E2,6
F5AE6CBE256FFE72B59442933589A5F9,FB960CD8DEA39022DC2C30117BFFFAF1,9
F5AE6CBE256FFE72B59442933589A5F9,FB9923758954F2E2245261A5DDFE4E66,9
F5AE6CBE256FFE72B59442933589A5F9,FB99BF59BD2EE896409A4ED47D815E7B,9
F5AE6CBE256FFE72B59442933589A5F9,FBB172559019DD64C803277881EE0610,6
F5AE6CBE256FFE72B59442933589A5F9,FBC17EFA4FE0996E20E94F91DA269946,6
F5AE6CBE256FFE72B59442933589A5F9,FBC54033BC759F74232FD39EB2C5A22B,9
F5AE6CBE256FFE72B59442933589A5F9,FBC695B0D04EF502AF40F9FA583855BB,9
F5AE6CBE256FFE72B59442933589A5F9,FBD5DE2513B95F64B9187BBA1140C582,9
F5AE6CBE256FFE72B59442933589A5F9,FBD9BB89255E1EB0032A23C847D31C4B,9
F5AE6CBE256FFE72B59442933589A5F9,FBF95838C29646FB9B549FEEE5F6D689,9
F5AE6CBE256FFE72B59442933589A5F9,FC063F2A33C1CD56652F14EEB236B073,9
F5AE6CBE256FFE72B59442933589A5F9,FC2888228D87D468491506ACFE34C43E,9
F5AE6CBE256FFE72B59442933589A5F9,FC47A513E73DA90C8A24D84BB5D3F208,6
F5AE6CBE256FFE72B59442933589A5F9,FC6D3426E592E123ED98EE75C0E275E3,9
F5AE6CBE256FFE72B59442933589A5F9,FC7385F84759FC7F7B456CDF84DAEAD2,9
F5AE6CBE256FFE72B59442933589A5F9,FC7BB82DB567C251C8D38E2DAF458465,6
F5AE6CBE256FFE72B59442933589A5F9,FC9D9A3FAA6DF8977A4D24214D4EC65A,9
F5AE6CBE256FFE72B59442933589A5F9,FCA0471603DE98539F5F276F128DD8BC,6
F5AE6CBE256FFE72B59442933589A5F9,FCB597D3CA044D739926F9BC9ABF8D24,9
F5AE6CBE256FFE72B59442933589A5F9,FCB9015FE55EE7B79470E70884E19EA1,6
F5AE6CBE256FFE72B59442933589A5F9,FCB9D22AEE8CB72641DF413933D92450,9
F5AE6CBE256FFE72B59442933589A5F9,FCBB90FE8D3284EC67A3F5EABF7CFE11,9
F5AE6CBE256FFE72B59442933589A5F9,FCC63AF4C883392D9892A18A43FFC57A,9
F5AE6CBE256FFE72B59442933589A5F9,FCE6A3B53161D023E06148E6C2CDB80C,6
F5AE6CBE256FFE72B59442933589A5F9,FCF3CCEED40697E49BC833529C835407,6
F5AE6CBE256FFE72B59442933589A5F9,FCFA299045FD901EFA74880B8B2CCF40,6
F5AE6CBE256FFE72B59442933589A5F9,FCFEE730AF95949FA91137E42D8F72BE,9
F5AE6CBE256FFE72B59442933589A5F9,FD1E6AD8F9A4BEC14962F08575390A48,6
F5AE6CBE256FFE72B59442933589A5F9,FD303882251E208812A37BDCB4E8BFFF,9
F5AE6CBE256FFE72B59442933589A5F9,FD49EC34E499873E59038CF465C00FBA,9
F5AE6CBE256FFE72B59442933589A5F9,FD4C895A40E8ECE55B26CFEAC9964AFE,6
F5AE6CBE256FFE72B59442933589A5F9,FD5DCB9334389190E2AC586B82358438,9
F5AE6CBE256FFE72B59442933589A5F9,FD607A7C70B6F76B9B50A669E7C64711,9
F5AE6CBE256FFE72B59442933589A5F9,FD63AF3A728EFEB357A4CEFC467C14C9,9
F5AE6CBE256FFE72B59442933589A5F9,FD7D2298E934D2681D05FC808E82DAC8,6
F5AE6CBE256FFE72B59442933589A5F9,FD95578825C5E21BA80E2AACB2D11F00,6
F5AE6CBE256FFE72B59442933589A5F9,FD9812CCE274B3394039D9175318C53E,6
F5AE6CBE256FFE72B59442933589A5F9,FD9DC151A29CF8B21F31306C0B9B3466,9
F5AE6CBE256FFE72B59442933589A5F9,FDAF7F3E982E40057551CC69A6D3CF89,6
F5AE6CBE256FFE72B59442933589A5F9,FDBDC27CEDF411E54143A418420F32A5,6
F5AE6CBE256FFE72B59442933589A5F9,FDF9A534F22173C886E716DAF4053DEC,9
F5AE6CBE256FFE72B59442933589A5F9,FE02940AE47063EC9BF71E7244411030,9
F5AE6CBE256FFE72B59442933589A5F9,FE10DBF17E2B78CF3AF4F117108E6662,9
F5AE6CBE256FFE72B59442933589A5F9,FE17C5752F6A6685409E9026FA4022F6,9
F5AE6CBE256FFE72B59442933589A5F9,FE3339B864DDDF453BA2B94E53954A92,6
F5AE6CBE256FFE72B59442933589A5F9,FE5E59C212307926B64C78B469323239,9
F5AE6CBE256FFE72B59442933589A5F9,FE61EE408321F05879D37FBA6D856BB1,9
F5AE6CBE256FFE72B59442933589A5F9,FE733633EB083596E99850C1B4575AAB,6
F5AE6CBE256FFE72B59442933589A5F9,FE8046A972B9698D6266D268375AD47D,9
F5AE6CBE256FFE72B59442933589A5F9,FE85E09D69D05C50D8BC318B4054065B,9
F5AE6CBE256FFE72B59442933589A5F9,FEA82D39352EBA4136CF1F7346ACF7B5,9
F5AE6CBE256FFE72B59442933589A5F9,FECAA81B1D36110B017A9EB036BE04EB,6
F5AE6CBE256FFE72B59442933589A5F9,FEE7B4C3EA7E223866CCD8081918F75E,9
F5AE6CBE256FFE72B59442933589A5F9,FEEEAFC14521BF7F0E48CBD72CE38A73,6
F5AE6CBE256FFE72B59442933589A5F9,FEEF8765EA2565E71AD0885B9D2803D8,6
F5AE6CBE256FFE72B59442933589A5F9,FEF97AEF872EE89547B722782342E245,9
F5AE6CBE256FFE72B59442933589A5F9,FF15A2FB57B98C47027B08EA826D08DE,9
F5AE6CBE256FFE72B59442933589A5F9,FF1F6D815D61B2087C0E1E8E37D9C5AD,6
F5AE6CBE256FFE72B59442933589A5F9,FF244A85CE1F1E5284F4C859E4F73CB2,9
F5AE6CBE256FFE72B59442933589A5F9,FF279335EBA62202AF9EC94D9BE4D773,9
F5AE6CBE256FFE72B59442933589A5F9,FF40B6122B4D5E2FDA4145A3BCC36C55,9
F5AE6CBE256FFE72B59442933589A5F9,FF5EFA43786F0EDFF142424ACD3737F9,9
F5AE6CBE256FFE72B59442933589A5F9,FF6E69CFB6DD531F13CA80FB6CBB5EA2,9
F5AE6CBE256FFE72B59442933589A5F9,FF7453A18048BAE5ED24FF32364A5559,6
F5AE6CBE256FFE72B59442933589A5F9,FF7FE9BA37675CB928A15E57151132E9,6
F5AE6CBE256FFE72B59442933589A5F9,FFA7C51750F68F2BA8A12B8976BC7C6D,9
F5AE6CBE256FFE72B59442933589A5F9,FFB41F222BB69C6077C8D160EA75A986,6
F5AE6CBE256FFE72B59442933589A5F9,FFBB3F2FFA79B95332EAE02932CED9D9,9
F5AE6CBE256FFE72B59442933589A5F9,FFC1945D4910F58A627C7555B3522C1D,6
F5AE6CBE256FFE72B59442933589A5F9,FFCAA7523801DDAA98C5586A3EE79A34,6
F5AE6CBE256FFE72B59442933589A5F9,FFCC68390B02FF83F6B68CB8458AAD9C,9
F5AE6CBE256FFE72B59442933589A5F9,FFE3A81DF6FCD22141D4CCD2E2FA3FCF,6
F5AE6CBE256FFE72B59442933589A5F9,FFF56B980F2CD6E3F05ACC7B5DAE8E4B,9
F5AE9E62265C471885B3B85617D9BE53,F9296DC94348C86649E23054A96E0918,9
F5AE9E62265C471885B3B85617D9BE53,FA547CCE8EA6C004B8E7803D30A8C008,6
F5AE9E62265C471885B3B85617D9BE53,FA621F16FE5173C97D80221DDD8A299C,9
F5AE9E62265C471885B3B85617D9BE53,FCCB663721DCEFD36F3CA47E86A872A5,9
F5AE9E62265C471885B3B85617D9BE53,FF6E32F3721966DAE60E5F3E7A46C854,6
F5AE9E62265C471885B3B85617D9BE53,FFFE1B172DFECED855496A39AB11A4C6,9
F5AF0F173C3B23DC3217D6DCDFC986CC,F6593158485DC4C0A1C115A41F02AFD8,8
F5AF0F173C3B23DC3217D6DCDFC986CC,F659817E6BC8DF433CF8C2234F22ECB4,9
F5AF0F173C3B23DC3217D6DCDFC986CC,F671A20E034DFA48222BF32AE9800703,8
F5AF0F173C3B23DC3217D6DCDFC986CC,F6BAE84B42115B76B42A04DB008CA791,8
F5AF0F173C3B23DC3217D6DCDFC986CC,F84E6AF6A040C0E6FB57B6A9D7B89882,8
F5AF0F173C3B23DC3217D6DCDFC986CC,F86D3DB2767987E5450D93B8200E6657,9
F5AF0F173C3B23DC3217D6DCDFC986CC,F870C5543D79746D3C3F95C9B9AEA764,9
F5AF0F173C3B23DC3217D6DCDFC986CC,F8E5D078A31E34463517B6082BB9DAE6,8
F5AF0F173C3B23DC3217D6DCDFC986CC,F97FF77CCA4CE60DAB0526C3AB9B52C1,9
F5AF0F173C3B23DC3217D6DCDFC986CC,FBBBC8944A53323F7C10E010A51A8790,8
F5AF0F173C3B23DC3217D6DCDFC986CC,FD2FB33E2EF77124E60981D35FDA54EB,8
F5AF0F173C3B23DC3217D6DCDFC986CC,FE473242F91452C007807B3599B02F11,9
F5B1EA83D25940F1BC3F64FBFA44A0C9,F85BA31554E7F3C08842643D0FB7E796,9
F5B1EA83D25940F1BC3F64FBFA44A0C9,F996BA77C29DDFC4AC441A3BD8172475,6
F5B1EA83D25940F1BC3F64FBFA44A0C9,FA1411DC9ADD82745065FCEA8537C6B7,6
F5B1EA83D25940F1BC3F64FBFA44A0C9,FDFC6A7AC34C5526E008852A5F834CEC,6
F5B1EA83D25940F1BC3F64FBFA44A0C9,FE8CBB3B43F5BA5FB590CE7B86C6A864,6
F5B5749FEBB1B561E928371F442E26CC,F5DE181ADB171D9A8A5562158835B01B,9
F5B5749FEBB1B561E928371F442E26CC,F5F8BDE918F3B75642CE5C5AC908CF1C,9
F5B5749FEBB1B561E928371F442E26CC,F63F32B07071348AF3A5B4C040BCFE1F,9
F5B5749FEBB1B561E928371F442E26CC,F6566D5EA704B51E069068A362A8089D,9
F5B5749FEBB1B561E928371F442E26CC,F6915A9374FA90D3AD085F90E3DCFA93,9
F5B5749FEBB1B561E928371F442E26CC,F6AA7BAC92C244FEA1D508F0531ED515,9
F5B5749FEBB1B561E928371F442E26CC,F6BEAF5014170D5E2E03A33666DAF0E7,9
F5B5749FEBB1B561E928371F442E26CC,F6C6E79A5EFEF2CD39A22CE7995EAC84,9
F5B5749FEBB1B561E928371F442E26CC,F6D8815C3008E4989B2FA341EEC55293,6
F5B5749FEBB1B561E928371F442E26CC,F7192A0B64AB411F938056A2D4320299,9
F5B5749FEBB1B561E928371F442E26CC,F731FD46842C9773D17CBAD50295E4CF,9
F5B5749FEBB1B561E928371F442E26CC,F73EB6EBB76843915B2538596175B00C,9
F5B5749FEBB1B561E928371F442E26CC,F75AFE3DD78E146018B6252E4E7EDCDB,9
F5B5749FEBB1B561E928371F442E26CC,F762C1C94DF119A200960732CED5B089,9
F5B5749FEBB1B561E928371F442E26CC,F76C56D92EC8511112C792D0BE5D1468,9
F5B5749FEBB1B561E928371F442E26CC,F79EBFF3BABC8E3B4A60885754F8CFD4,9
F5B5749FEBB1B561E928371F442E26CC,F7A3BD33FD8E87DF49C60960431203C8,9
F5B5749FEBB1B561E928371F442E26CC,F7A9AEDA6E0C23145C13D9101FAFD48D,9
F5B5749FEBB1B561E928371F442E26CC,F7AFF4D4E82C42A6B9E01727A1A8F415,6
F5B5749FEBB1B561E928371F442E26CC,F7D73831C82F29A3FB81C41795FF4EEE,9
F5B5749FEBB1B561E928371F442E26CC,F8150F6D1B43C529A542C01BD2761518,9
F5B5749FEBB1B561E928371F442E26CC,F842B9B0B6F13F7B4360B791A9422433,9
F5B5749FEBB1B561E928371F442E26CC,F85B6D56439D1D493233D42B33FBB779,9
F5B5749FEBB1B561E928371F442E26CC,F87FF19C54B079BB0EACD75903D18E28,9
F5B5749FEBB1B561E928371F442E26CC,F8A247187A9F99DF5C2ACA6FDC090AC1,9
F5B5749FEBB1B561E928371F442E26CC,F8B67E16C788C9B8381AB14F8715626C,9
F5B5749FEBB1B561E928371F442E26CC,F8D8873DE9FC0B4E9B90D9D084971673,9
F5B5749FEBB1B561E928371F442E26CC,F8EBBFDBD4BC72BEEB5C1F9DB844663C,9
F5B5749FEBB1B561E928371F442E26CC,F8FD511E22759FEC11E11EA71E6B2FCE,9
F5B5749FEBB1B561E928371F442E26CC,F910E0E7D8FC74F741A07B3C73F051CB,9
F5B5749FEBB1B561E928371F442E26CC,F91C0B6521C45B59E5700F4DED723DFE,9
F5B5749FEBB1B561E928371F442E26CC,F928C313E581E912A77A54B8D645494A,9
F5B5749FEBB1B561E928371F442E26CC,F9528CE611BF310AB8894C2E509E6759,9
F5B5749FEBB1B561E928371F442E26CC,F9939E01D218165283A276B4854D2E11,9
F5B5749FEBB1B561E928371F442E26CC,F9B6E916355EFD74BCD19FCD2AE1AD76,9
F5B5749FEBB1B561E928371F442E26CC,F9BB9F445D8A0A8099DA6620553C605F,9
F5B5749FEBB1B561E928371F442E26CC,FA46911E7FE4EAB108BC0B71357ACDA8,9
F5B5749FEBB1B561E928371F442E26CC,FA536095591AF7F262BDA04019FC1FF6,9
F5B5749FEBB1B561E928371F442E26CC,FA6F0D5667C82F04ED20B2D00A885FDF,9
F5B5749FEBB1B561E928371F442E26CC,FAA418E1633DC7EAB9719D11BEB35451,9
F5B5749FEBB1B561E928371F442E26CC,FAAEB26D909183AE2A4CCE2A9A8E59DB,9
F5B5749FEBB1B561E928371F442E26CC,FAB91CC4841A3FC60F3660DC0094CE86,9
F5B5749FEBB1B561E928371F442E26CC,FAB94FE0C9E138FE8BB059478A228CA8,9
F5B5749FEBB1B561E928371F442E26CC,FAF07C15AD65F4CFFF19648E19C1DC37,9
F5B5749FEBB1B561E928371F442E26CC,FB3801CA906BD70A8066643ED9385E25,9
F5B5749FEBB1B561E928371F442E26CC,FB65C2965A17633BEA8B43F198A46809,9
F5B5749FEBB1B561E928371F442E26CC,FB70A5C1342A75C6A3BAE51BB8CA896E,9
F5B5749FEBB1B561E928371F442E26CC,FB77DE0D4BB850B9490B7C5EEFFC90F4,9
F5B5749FEBB1B561E928371F442E26CC,FB927BE7D1B628A99EDFCF6E80B05E0F,9
F5B5749FEBB1B561E928371F442E26CC,FBC9BA55FDB2A95E61133A44285C5FB5,9
F5B5749FEBB1B561E928371F442E26CC,FBE69B2B4E8370D39B67D48E883960F0,9
F5B5749FEBB1B561E928371F442E26CC,FC02CECEA49B26D9DB00D404030163BF,9
F5B5749FEBB1B561E928371F442E26CC,FC237BEFE3A7D3EE73DB04E1802C11C1,9
F5B5749FEBB1B561E928371F442E26CC,FC3470189D707B2A4D95CCB6BAFDDCE1,9
F5B5749FEBB1B561E928371F442E26CC,FC34CA59BBC05A207C5B8CE12D9A0BDE,9
F5B5749FEBB1B561E928371F442E26CC,FC6CA05EE50F350985B678E11B38DB58,9
F5B5749FEBB1B561E928371F442E26CC,FC77EDC6CBD8CA1039473D3F1CD229AC,9
F5B5749FEBB1B561E928371F442E26CC,FC78399FAE0360BEBF3FDD078827095F,9
F5B5749FEBB1B561E928371F442E26CC,FC7CD99F46BD0BDB6D0CBACF98B394A2,9
F5B5749FEBB1B561E928371F442E26CC,FCBC155213688EDC3BEC447DE6F6E782,9
F5B5749FEBB1B561E928371F442E26CC,FCF386CF562E7EA7605CE17C37A102F3,9
F5B5749FEBB1B561E928371F442E26CC,FD0D7B9729DE8E8111F2E5DADFD32152,9
F5B5749FEBB1B561E928371F442E26CC,FD24C08E187E4CF02400F3F14C39EBA8,9
F5B5749FEBB1B561E928371F442E26CC,FD38E63B5C1281CE33455BE3D26C6A17,9
F5B5749FEBB1B561E928371F442E26CC,FD5DF3B1419645670F96FCA285D7A65E,9
F5B5749FEBB1B561E928371F442E26CC,FD64EEB7999A4EEBE5CBAE39D81C1956,9
F5B5749FEBB1B561E928371F442E26CC,FD80277971305E13B9272A5DDE028155,9
F5B5749FEBB1B561E928371F442E26CC,FDF7026998D876FD0C2CFC8834818AED,9
F5B5749FEBB1B561E928371F442E26CC,FE07574E6B09D994DCCB73553393775A,9
F5B5749FEBB1B561E928371F442E26CC,FE1FA4C53E63CC5A79AD594C5699E2A0,9
F5B5749FEBB1B561E928371F442E26CC,FE250202D151C33562487404BB623CB7,9
F5B5749FEBB1B561E928371F442E26CC,FE27077E0066F92D9259C2A85CDE7EEE,9
F5B5749FEBB1B561E928371F442E26CC,FE661E8C43F0E52E4CE4086E3D8824CB,9
F5B5749FEBB1B561E928371F442E26CC,FE6783736085CBBBA96C638E99275C3A,6
F5B5749FEBB1B561E928371F442E26CC,FE786BD74ABF32F527D79DAEC9CAD913,6
F5B5749FEBB1B561E928371F442E26CC,FE8806275331157CF626727A58253A5E,9
F5B5749FEBB1B561E928371F442E26CC,FE9E7CE338F4276041B1BAA32FC9CDB3,9
F5B5749FEBB1B561E928371F442E26CC,FF305D6C714D14747C78ED9E0E898BD8,9
F5B5749FEBB1B561E928371F442E26CC,FF4641886F93049CCB91D591407ED5C5,9
F5B5749FEBB1B561E928371F442E26CC,FF8C27161403E39D9AE8A82B8EBE6F85,9
F5B5749FEBB1B561E928371F442E26CC,FFAA0067499CB42A80D1795D35D17BE4,9
F5B5749FEBB1B561E928371F442E26CC,FFB8DBDF7070A2942ECE70DB963EE2D3,9
F5B5749FEBB1B561E928371F442E26CC,FFC44F53987208B1D0933AB137688D7A,9
F5B5749FEBB1B561E928371F442E26CC,FFDD3CD37BFAB05AB80C6474DCE1CE9B,9
F5B5749FEBB1B561E928371F442E26CC,FFFC7BC9E119E18B48634BA726CB77AA,9
F5B5749FEBB1B561E928371F442E26CC,FFFCCFAD6E5BB2A8C3E1976D5A32F1AD,6
F5BB43D5999906DC35BBC68CF0B8B285,F61635FC92BCD583F24A8F7A7E406DB6,6
F5BB43D5999906DC35BBC68CF0B8B285,F713C817C0B1FE93D28910111EFCC47E,6
F5BB43D5999906DC35BBC68CF0B8B285,F7563D4A32BDD858F434AC21844C34DD,6
F5BB43D5999906DC35BBC68CF0B8B285,F7D23D145A868D93F36B8B37228DFDA9,6
F5BB43D5999906DC35BBC68CF0B8B285,F8E474F68A2D26ADC2A5225DBDAAB291,6
F5BB43D5999906DC35BBC68CF0B8B285,F90641A476426E2D50950C78CE31AD6E,8
F5BB43D5999906DC35BBC68CF0B8B285,FAE59628E8797488DACB679F63E24D9A,8
F5BB43D5999906DC35BBC68CF0B8B285,FB2754BD7261FE10472E0088FCAF1AA7,8
F5BB43D5999906DC35BBC68CF0B8B285,FB57D13F5E2B0556D5F67C10835A3254,8
F5BB43D5999906DC35BBC68CF0B8B285,FB7723A0F6659F661E6EAA33DA399B57,6
F5BB43D5999906DC35BBC68CF0B8B285,FC3EB9F0E0EA435B36F71B6F5B24F61F,8
F5BB43D5999906DC35BBC68CF0B8B285,FCB89D23DBB88F6FAC372A33914EAF90,8
F5BB43D5999906DC35BBC68CF0B8B285,FE4E866A2F24267957DED38B6C0D06CA,8
F5BB43D5999906DC35BBC68CF0B8B285,FFC9C3DBDCEAC36FB4D1CE92CB6077D1,6
F5BB43D5999906DC35BBC68CF0B8B285,FFDEEDBDB6D66A23E88CF3BCC9B13035,8
F5BCFC65B033AFBF2F07DCB81361AD5E,FDB8D42A34FABFBB4E3F8FF5AFCF4549,8
F5BD41DF20D963350FBAD4AECE2037B9,F713C817C0B1FE93D28910111EFCC47E,6
F5BD41DF20D963350FBAD4AECE2037B9,F8C8777521116B6234A0CEFB1E21BD3D,6
F5BE038884B52EAE466257BC74878603,FD688E6EEC413771DBBDDCD1662592FB,6
F5BE767C20EF6EEA9982253708B1DB86,F5CE378D79DBEFA9D8BBD7D2FC3896B9,6
F5BE767C20EF6EEA9982253708B1DB86,F5E04534816832915655AF85798DB236,6
F5BE767C20EF6EEA9982253708B1DB86,F65314FC9831436AD010CDAEB63E4F77,6
F5BE767C20EF6EEA9982253708B1DB86,F6839CC1513E9A19CB0EB6FA2FD78BC7,6
F5BE767C20EF6EEA9982253708B1DB86,F6961D142E1416DC13DD09ABA9732CCD,6
F5BE767C20EF6EEA9982253708B1DB86,F6A5A0B74FC22C558483955ACA59377C,6
F5BE767C20EF6EEA9982253708B1DB86,F703F030DAF98733A0A2F8F73A5181AF,9
F5BE767C20EF6EEA9982253708B1DB86,F7606B0ACB0443B640AF0CF93F3612D0,6
F5BE767C20EF6EEA9982253708B1DB86,F76FA287F5D109473184379311959FEF,8
F5BE767C20EF6EEA9982253708B1DB86,F7737B51C8B346646C71CDE0245975D0,6
F5BE767C20EF6EEA9982253708B1DB86,F778EF5E437AD783F9CCF658E891EA6B,8
F5BE767C20EF6EEA9982253708B1DB86,F77D6CE1F313E59F55AA758402EDBF58,6
F5BE767C20EF6EEA9982253708B1DB86,F780F5245B79E9E1F2AD8CE51D0BA069,6
F5BE767C20EF6EEA9982253708B1DB86,F7E5F29BDBA616E518E643B4871C1BD2,9
F5BE767C20EF6EEA9982253708B1DB86,F7FEA82EAF2165003F1970250987DAEE,6
F5BE767C20EF6EEA9982253708B1DB86,F814C06C58B8CEA7E79A22A14ED74E38,6
F5BE767C20EF6EEA9982253708B1DB86,F83557B4031DC4F77915926879345386,6
F5BE767C20EF6EEA9982253708B1DB86,F86325A86D03794E310D4475287D182E,9
